files_changed,lines_added,lines_deleted,churn,test_count,test_failures,coverage,pipeline_duration_s,jobs_total,message_length,prev_7d_failure_rate,prev_30d_failure_rate,flaky_tests_count,infra_alerts_count,artifact_size_mb,cache_hit_rate,security_alerts_count,hour,churn_per_file,test_fail_rate,author_experience_log,had_hotfix_keyword,dependency_updates,is_weekend,repo_backend-api,repo_frontend-web,repo_infra-terraform,repo_ml-pipeline,repo_mobile-app,trigger_manual,trigger_pullrequest,trigger_push,trigger_schedule,runner_os_macos-latest,runner_os_ubuntu-latest,runner_os_windows-latest,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,author_dev1,author_dev10,author_dev11,author_dev12,author_dev13,author_dev14,author_dev15,author_dev16,author_dev17,author_dev18,author_dev19,author_dev2,author_dev20,author_dev21,author_dev22,author_dev23,author_dev24,author_dev25,author_dev26,author_dev27,author_dev28,author_dev29,author_dev3,author_dev30,author_dev4,author_dev5,author_dev6,author_dev7,author_dev8,author_dev9
0.0784313725490196,0.023942736446843464,0.0,0.006120310378431716,0.0888529886914378,0.0,0.5643073938121995,0.28435366117637806,0.0945945945945946,0.4484536082474227,0.24532854709590132,0.21699681371899912,0.0,0.5,0.15504513542489423,0.8427924439301734,0.5,0.43478260869565216,0.0042222047406693585,0.0,0.39064139524608293,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13725490196078433,0.052105139638582494,0.323403196716214,0.20061651627529573,0.07269789983844911,0.3333333333333333,0.2942656338411585,0.0708424346183364,0.16216216216216217,0.34536082474226804,0.178604303687554,0.3433501305183836,0.0,0.5,0.5276121310567429,0.6529208931081765,0.0,0.4782608695652174,0.02597393418523126,0.061224489795918366,0.42564283169636397,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0392156862745098,0.5501103027458343,0.006219292244542577,0.4668765214129314,0.18093699515347333,0.0,0.5720299905873102,0.384713776885688,0.08108108108108109,0.4175257731958763,0.42699389917819547,0.052221801335099516,0.3333333333333333,0.5,0.5182572631283745,0.42638132476978796,0.0,0.5217391304347826,0.1583685286159363,0.0,0.4873703745557706,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1568627450980392,0.31354611593522647,0.21145593631444762,0.3690167951755155,0.3376413570274637,0.0,0.8301113961906496,0.1672668595155165,0.013513513513513514,0.5309278350515464,0.3964063616654874,0.34177374780821407,0.3333333333333333,0.0,0.3751175607798551,0.9100205872856221,0.0,0.5652173913043478,0.04127626808179838,0.0,0.7319985819404315,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.09669561135883595,0.027209403569873773,0.08400034250904183,0.1260096930533118,0.0,0.33708382318608854,0.1357813330184781,0.08108108108108109,0.6443298969072165,0.5801115548199592,0.0825577626310285,0.0,0.5,0.3463180051031597,0.5063096164276537,0.0,0.6086956521739131,0.10257437717870682,0.0,0.5199960440419653,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0392156862745098,0.061492607369162164,0.26587474345419515,0.17859807787187718,0.21163166397415187,0.0,0.5347866475450307,0.00885530432729205,0.08108108108108109,0.6907216494845361,0.48235002380219527,0.5244632264705261,0.0,0.0,0.31452758477160747,0.9329207886497045,0.0,0.6521739130434783,0.06422422058223405,0.0,0.5764895855592514,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0392156862745098,0.16991785965735742,1.0,1.0,0.1260096930533118,0.0,0.5062638289225424,0.11216718814569931,0.013513513513513514,0.9948453608247423,0.3249803350934313,0.13415705167086614,0.0,0.0,0.5011678037658145,0.4719350454567735,0.0,0.6956521739130435,0.33247291315328426,0.0,0.6540627675317016,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.23516076038488617,0.0023322345917034665,0.1912382925108767,0.2762520193861066,0.3333333333333333,0.5696891060085378,0.21547907196410657,0.0945945945945946,0.17525773195876287,0.16144527292744867,0.47664699646639497,0.0,0.0,0.7109765587948319,0.8163865684128729,0.0,0.7391304347826086,0.207637827021127,0.017142857142857144,0.44839356135940844,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4117647058823529,0.021595869514198545,0.1788046520305991,0.09827155258533164,0.31017770597738287,0.0,0.6332354531637814,0.6287266072377355,0.013513513513513514,0.8711340206185567,0.22093777429297606,0.06903239906185063,0.3333333333333333,0.0,0.7260770305251445,0.5190628372896079,0.0,0.782608695652174,0.004066044065134478,0.0,0.5802420306161505,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0392156862745098,0.0577376202769303,0.0069967037751103986,0.03955571684288213,0.1470113085621971,0.0,0.6722781001357993,0.2538520573823721,0.08108108108108109,0.6030927835051546,0.09795633710364139,0.28486995389463915,0.0,0.0,0.23204002863071402,0.7627157359084549,0.0,0.8260869565217391,0.018816569889882607,0.0,0.39064139524608293,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0196078431372549,0.0032903074395681763,0.13138254866596194,0.05749666665307504,0.11954765751211632,0.0,0.6701842455551864,0.39356908121298,0.12162162162162163,0.30927835051546393,0.11926552572635783,0.419282864018781,0.3333333333333333,0.0,0.4314201440548096,0.7611502611706037,0.0,0.8695652173913043,0.03765874752321906,0.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0392156862745098,0.23328326683877024,0.0629703339759936,0.2214117081007466,0.05331179321486268,0.3333333333333333,0.38850077359468616,0.04427652163646025,0.10810810810810811,0.9175257731958762,0.2713349025252715,0.22979295649058742,0.0,0.0,0.004460078637159499,0.803224317684404,0.0,0.9130434782608695,0.07820604850803142,0.08108108108108109,0.05775216611332546,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.6688617695376672,0.09328938366813866,0.615704855065668,0.0630048465266559,0.0,0.2547817519668903,0.14070094653364035,0.06756756756756757,0.7061855670103093,0.39470287535495335,0.42427549890402527,0.0,0.0,0.494439114432325,0.44470044040435436,0.0,0.9565217391304348,0.6234973376141286,0.0,0.44839356135940844,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.06994132832668387,0.026431992039305952,0.060350908668333,0.048465266558966075,0.0,0.6361260371020319,0.42308676230395353,0.0945945945945946,0.18556701030927836,0.14957550731527255,0.0844547791348032,0.3333333333333333,0.0,0.5983769005352599,0.4081434226735309,0.0,1.0,0.07940449090167119,0.0,0.5391295593473825,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.11764705882352941,0.00047406712039427354,0.196685117233659,0.0893010776802352,0.11147011308562198,0.0,0.48259745573761836,0.06592282110317416,0.05405405405405406,0.17525773195876287,0.3585863839260872,0.21834370452563584,0.3333333333333333,0.0,0.8054834773731956,0.5981572186414756,0.0,0.0,0.01428912084724346,0.0,0.46882643372838395,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0196078431372549,0.1295517484158648,0.012438584489085153,0.10479553433449271,0.033925686591276254,0.0,0.951038196953154,0.34732471417045485,0.10810810810810811,0.6597938144329897,0.2857339188049121,0.1805849938952829,0.3333333333333333,0.0,0.0910747742935322,0.41507939265631594,0.0,0.043478260869565216,0.060828633800254696,0.0,0.4813773932340571,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.019249002581553626,0.3296224889607566,0.17533608699729664,0.05492730210016155,0.3333333333333333,0.9602696682607675,0.2892732746915403,0.10810810810810811,0.7319587628865979,0.1887431004647225,0.16251372270142944,0.0,0.0,0.2396833605094204,0.32267326690139714,0.0,0.08695652173913043,0.19205807590380997,0.07894736842105263,0.7944947918480013,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1568627450980392,0.02722835015254635,0.049754337956340614,0.03547822824965647,0.0032310177705977385,0.3333333333333333,0.9814873191884074,0.1987523860125549,0.04054054054054054,0.041237113402061855,0.6310007185966244,0.1246239671268812,0.0,0.0,0.501876484280234,0.4290242464976736,0.0,0.13043478260869565,0.004967902230045217,0.5,0.22054637902379515,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1568627450980392,0.13236798873503872,0.013215996019652976,0.10764977634975066,0.27948303715670436,0.6666666666666666,0.39583419734871095,0.11708680166086156,0.12162162162162163,0.6288659793814433,0.07879583548159065,0.3106149952540061,0.0,0.0,0.12683736052068845,0.7930468400315939,0.0,0.17391304347826086,0.012824357921683738,0.03389830508474576,0.4410927580475902,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0784313725490196,0.08590002346866932,0.4889918527271601,0.3168249411822271,0.05331179321486268,0.3333333333333333,0.6974690606726749,0.05903536218194701,0.12162162162162163,0.5309278350515464,0.09993867014730609,0.29113458378623047,0.0,0.0,0.5078505006904149,0.3809665901698565,0.0,0.21739130434782608,0.06510307833756988,0.08108108108108109,0.4988449241609157,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0196078431372549,0.03426895095048111,0.07463150693451093,0.05464242463781708,0.09693053311793215,0.0,0.75773357400117,0.6434854477832224,0.0945945945945946,0.9742268041237113,0.2948029555638023,0.15040961074644524,0.0,0.0,0.6037719873636638,0.9541690550428988,0.0,0.2608695652173913,0.03626056473063932,0.0,0.44839356135940844,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0196078431372549,0.027697723539075333,0.6918962622053617,0.3726865349094186,0.2245557350565428,0.0,0.7352333963297053,0.266643052521794,0.6486486486486487,0.7422680412371134,0.218855507203735,0.4063049736840546,0.0,0.0,0.19856736010327822,0.9241356459274039,0.0,0.30434782608695654,0.19205807590380997,0.0,0.44839356135940844,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,0.07369631541891575,0.32262578518564616,0.21896521494481122,0.0840064620355412,0.0,0.5128754626283993,0.2105594584489443,0.0945945945945946,0.9123711340206185,0.45403048869801454,0.6422062051213739,0.3333333333333333,0.0,0.4994185115100183,0.7039609404897476,0.0,0.34782608695652173,0.23480252127696188,0.0,0.1700950162222878,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.03802393804271298,0.03031904969214506,0.03466273053101134,0.22132471728594508,0.0,0.8393054319714728,0.1082314973335695,0.08108108108108109,0.030927835051546393,0.4330199568673913,0.21299994307336842,0.3333333333333333,0.0,0.21326587270362993,0.5668121018782043,0.0,0.391304347826087,0.05423720063523593,0.0,0.697826691982443,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.014085895329734803,0.07307668387337528,0.036293725968301604,0.01938610662358643,0.0,0.5837886570885716,0.16234724600035427,0.06756756756756757,0.7680412371134021,0.2095935938519654,0.050035343329476095,0.0,0.5,0.7638764721942384,0.5981572186414756,0.5,0.43478260869565216,0.05583512382675564,0.0,0.32309460536007956,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0196078431372549,0.04177892513494485,0.09251197213757083,0.07054463015139716,0.48465266558966075,0.0,0.6092928051063389,0.1810417773579708,0.04054054054054054,0.33505154639175255,0.28766931058557227,0.15941504744353108,0.0,0.0,0.5151775309765539,0.5839078394870559,0.0,0.4782608695652174,0.04405044028929785,0.0,0.8092806109024875,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.09481811781272001,0.4532309223210403,0.30581572198051776,0.16478190630048464,0.0,0.27639309090225533,0.22138260818230127,0.17567567567567569,0.5515463917525774,0.20248522784557582,0.4688101338416791,0.0,0.0,0.33501021891732496,0.8429931460869383,0.0,0.5217391304347826,0.31989193122538584,0.0,0.4410927580475902,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.051166392865524525,0.13293737172709758,0.09990254802262191,0.07754442649434572,0.0,0.712535194041148,0.2892732746915403,0.05405405405405406,0.8814432989690721,0.10122900215633096,0.018116485076832823,0.0,0.0,0.2077482598757463,0.605521727343559,0.0,0.5652173913043478,0.11815412829602388,0.0,0.44839356135940844,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0392156862745098,0.008453414691386997,0.09873126438211341,0.04485645201407549,0.21809369951534732,0.3333333333333333,0.5316564494963264,0.07379420272743376,0.06756756756756757,0.8711340206185567,0.14545889173173684,0.09496381723677942,0.0,0.0,0.554011581041406,0.14246413499946023,0.0,0.6086956521739131,0.02054765334736228,0.02158273381294964,0.4335163885079065,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.058823529411764705,0.20042712978174138,0.06374774550656141,0.19327703680748953,0.0210016155088853,0.3333333333333333,0.676569109450899,0.030501603794005953,0.06756756756756757,0.22164948453608246,0.281821888704275,0.3275112196967854,0.3333333333333333,0.0,0.7601547824446933,0.39545230307811674,0.0,0.6521739130434783,0.05144083505007646,0.17647058823529413,0.4410927580475902,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.21568627450980393,0.0,0.07540891846507874,0.022838013610656925,0.050080775444264945,0.6666666666666666,0.630675808181346,0.1692347049215814,0.04054054054054054,0.23711340206185566,0.18204343184356775,0.39874835011092485,0.0,0.0,0.3070417686531681,0.5616818189480653,0.0,0.6956521739130435,0.0023712770438257067,0.17142857142857143,0.3482211019872103,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.03614644449659705,0.35372224640835903,0.20265526057190855,0.22132471728594508,0.0,0.6198497559870778,0.0177106086545841,0.013513513513513514,0.7216494845360825,0.24548036632480874,0.21689035912129548,0.0,0.0,0.37765647645416806,0.6893870279020371,0.0,0.7391304347826086,0.2188232893617649,0.0,0.46882643372838395,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.058823529411764705,0.029105843698662284,0.0808507991790535,0.05341917805984938,0.009693053311793215,0.0,0.5745589357649358,0.11708680166086156,0.06756756756756757,0.8814432989690721,0.5082778449639458,0.36203869327767757,0.0,0.0,0.3111619712335581,0.13460839614135664,0.0,0.782608695652174,0.017185356631872914,0.0,0.5043452672833115,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.058823529411764705,0.07557380896503167,0.05053174948690844,0.07788410961920335,0.1050080775444265,0.6666666666666666,0.740877610189874,0.098392270303245,0.20270270270270271,0.6134020618556701,0.021499269906338186,0.2964806675744953,0.0,0.0,0.8021919864301329,0.7288559819542041,0.0,0.8260869565217391,0.023177568600071786,0.08695652173913045,0.30924428879084803,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0196078431372549,0.12298052100445904,0.04120281112009457,0.11417375809891173,0.10339256865912763,0.3333333333333333,0.543949642252873,0.23810929413385293,0.12162162162162163,0.05154639175257732,0.0046144699679625,0.2323408387439877,0.0,0.5,0.0650760329986453,0.5575520063341195,0.0,0.8695652173913043,0.06542266297587383,0.04411764705882353,0.42564283169636397,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09803921568627451,0.2342220136118282,0.04120281112009457,0.2108102377583599,0.34248788368336025,0.0,0.5696891060085378,0.749749099710727,0.33783783783783783,0.15979381443298968,0.29058058442058465,0.39870596842119416,0.0,0.0,0.7447614220958836,0.7167775156336731,0.0,0.9130434782608695,0.036726625661499236,0.0,0.33605071125044605,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.09803921568627451,0.025350856606430414,0.013215996019652976,0.014683036424205603,0.012924071082390954,0.0,0.6973864361295562,0.01082314973335695,0.1891891891891892,0.7525773195876289,0.34935500055105073,0.09496450777310757,0.0,0.0,0.3909441787660184,0.5541474483994319,0.0,0.9565217391304348,0.004701581698125268,0.0,0.8576090197174986,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
